"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"ADD1",0.141686683762343,0.141686683762343,0.232278727978492,0.232278727978492,0.516924190854505,0.516924190854505,0.735674503561322,0.735674503561322,0.843759608365898,0.843759608365898,0.476094792369635
"TMEM63B",0.253408904634477,0.253408904634477,0.268637738795501,0.268637738795501,0.227814532583768,0.227814532583768,0.167426349577958,0.167426349577958,0.135843807834951,0.135843807834951,0.198731597596551
"IGFBP7",2.42783704917926e-07,2.42783704917926e-07,1.92252207209013e-10,1.92252207209013e-10,1.00130558430993e-11,1.00130558430993e-11,3.64934487291121e-11,3.64934487291121e-11,7.86723293861952e-10,7.86723293861952e-10,3.73835407074807e-11
"H1FX",0.285095233925216,0.285095233925216,0.166349464996116,0.166349464996116,0.199582987041475,0.199582987041475,0.297515029918724,0.297515029918724,0.364529942268227,0.364529942268227,0.246576710342917
"ALDH1B1",0.211534044393415,0.211534044393415,0.0607784649212249,0.0607784649212249,0.0145634665684162,0.0145634665684162,0.00652595975196935,0.00652595975196935,0.0066522485525512,0.0066522485525512,0.0127354367988626
"TXNDC17",0.0347641195600097,0.0347641195600097,0.0156134689794811,0.0156134689794811,0.0121606370591371,0.0121606370591371,0.0151393680295189,0.0151393680295189,0.0183204598979902,0.0183204598979902,0.0169122248006452
"CFDP1",0.19163584224601,0.19163584224601,0.0421710358091688,0.0421710358091688,0.00807889921588711,0.00807889921588711,0.00600416057817577,0.00600416057817577,0.011715394963087,0.011715394963087,0.0123776780803802
"TAF7",0.199061187714484,0.199061187714484,0.16537606024154,0.16537606024154,0.139444910863681,0.139444910863681,0.0608499005039516,0.0608499005039516,0.0408460247559973,0.0408460247559973,0.0854076304653166
"PARK7",0.181808383342588,0.181808383342588,0.0663866331984981,0.0663866331984981,0.115771744239336,0.115771744239336,0.156182030462438,0.156182030462438,0.167812604223823,0.167812604223823,0.121137263079836
"HMOX2",0.637484342517527,0.637484342517527,0.88592794214616,0.88592794214616,0.883424618253114,0.883424618253114,0.707969480972763,0.707969480972763,0.561760751901631,0.561760751901631,0.795933724033058
"MTRNR2L8",0.0103908138924442,0.0103908138924442,0.00190333431304479,0.00190333431304479,0.00229915575521689,0.00229915575521689,0.00398351376427919,0.00398351376427919,0.00445965635821266,0.00445965635821266,0.00326409115040538
"PAF1",0.297683795651324,0.297683795651324,0.07686292459263,0.07686292459263,0.0505730503614881,0.0505730503614881,0.0644777638250659,0.0644777638250659,0.0728652927434024,0.0728652927434024,0.0772366948890475
"C16orf72",0.132679362100566,0.132679362100566,0.0414812496044967,0.0414812496044967,0.00849843407777184,0.00849843407777184,0.00271949930011306,0.00271949930011306,0.0027682482824436,0.0027682482824436,0.00569647084296265
"CD276",0.36298421918549,0.36298421918549,0.154745946710552,0.154745946710552,0.0745898526976854,0.0745898526976854,0.123411789416339,0.123411789416339,0.275716352860416,0.275716352860416,0.149654343761981
"MMP2",5.4377315919174e-05,5.4377315919174e-05,2.28535572621702e-06,2.28535572621702e-06,1.25932605654633e-06,1.25932605654633e-06,2.79013114479199e-06,2.79013114479199e-06,4.84764515973346e-06,4.84764515973346e-06,2.75523687010004e-06
"YPEL5",0.0157539208783347,0.0157539208783347,0.0148863556132415,0.0148863556132415,0.0278689268987929,0.0278689268987929,0.0472254798825932,0.0472254798825932,0.100460726233523,0.100460726233523,0.0253293780551898
"NBEAL2",0.378786276339013,0.378786276339013,0.290421495020186,0.290421495020186,0.172453304205037,0.172453304205037,0.108216692825558,0.108216692825558,0.0913041080164305,0.0913041080164305,0.16062560128261
"PSMG2",0.179427194889401,0.179427194889401,0.058911435024158,0.058911435024158,0.0327692263711142,0.0327692263711142,0.010759119018154,0.010759119018154,0.00526875140508598,0.00526875140508598,0.0149211647285112
"GOLPH3",0.0514235916241597,0.0514235916241597,0.0158959639559246,0.0158959639559246,0.0118665637773867,0.0118665637773867,0.0155569899673429,0.0155569899673429,0.0317636822484466,0.0317636822484466,0.0190632232011869
"PABPC1",0.0118430950157813,0.0118430950157813,0.000323231601701002,0.000323231601701002,4.28569387039834e-05,4.28569387039834e-05,7.65125659140109e-05,7.65125659140109e-05,0.0004316575935992,0.0004316575935992,0.000119337442837653
"ACTG1",0.00349938758170398,0.00349938758170398,8.80710617763292e-05,8.80710617763292e-05,2.51321969928497e-05,2.51321969928497e-05,4.0471655716301e-05,4.0471655716301e-05,0.000117431973472693,0.000117431973472693,5.90639288970962e-05
"KIAA1217",0.0645395815454115,0.0645395815454115,0.00746878636756088,0.00746878636756088,0.00307477258822564,0.00307477258822564,0.00422743221115507,0.00422743221115507,0.00528934390987179,0.00528934390987179,0.00555534390420276
"ATP5G2",0.0362456545584908,0.0362456545584908,0.0130310720029935,0.0130310720029935,0.00476250045951465,0.00476250045951465,0.00485859792056287,0.00485859792056287,0.00915654303003921,0.00915654303003921,0.00794607053655727
"LRP11",0.0790190225885314,0.0790190225885314,0.0134903763205614,0.0134903763205614,0.00920429791476873,0.00920429791476873,0.00578017320658275,0.00578017320658275,0.00296794537932299,0.00296794537932299,0.00709101398352918
"FXYD3",6.70164225224923e-07,6.70164225224923e-07,5.53463197494608e-08,5.53463197494608e-08,3.0550980345545e-07,3.0550980345545e-07,4.47048908083225e-05,4.47048908083225e-05,0.00390226901258606,0.00390226901258606,2.18760336956336e-07
"ARL6IP5",0.000248428876524431,0.000248428876524431,4.07446230732411e-06,4.07446230732411e-06,6.46384371361108e-07,6.46384371361108e-07,6.22348345857837e-07,6.22348345857837e-07,5.87098585302925e-07,5.87098585302925e-07,9.79118886190733e-07
"H2AFY",0.155257575766339,0.155257575766339,0.105184877888893,0.105184877888893,0.101986061954893,0.101986061954893,0.0754470000604099,0.0754470000604099,0.0583568243001361,0.0583568243001361,0.0893277747575514
"FASN",0.00353628840809195,0.00353628840809195,0.00107001655930228,0.00107001655930228,0.00121337247514808,0.00121337247514808,0.00633241415690733,0.00633241415690733,0.0340601021833651,0.0340601021833651,0.00224350170097676
"RPS29",0.0520890677811698,0.0520890677811698,0.00428877491354085,0.00428877491354085,0.00555109339288762,0.00555109339288762,0.0362642050358655,0.0362642050358655,0.168450455540488,0.168450455540488,0.0107455298899269
"MRPL21",0.0222919470685614,0.0222919470685614,0.0107618381463833,0.0107618381463833,0.0120547604690864,0.0120547604690864,0.0155859240874594,0.0155859240874594,0.0171508568830431,0.0171508568830431,0.0145693980038254
"ADSSL1",0.596640273774759,0.596640273774759,0.480299993703287,0.480299993703287,0.495816441680778,0.495816441680778,0.421163761537968,0.421163761537968,0.328162747025102,0.328162747025102,0.461112475589474
"LGALS1",0.0253638171133581,0.0253638171133581,0.0283543762525604,0.0283543762525604,0.0661175773385619,0.0661175773385619,0.19039142068743,0.19039142068743,0.314456546904231,0.314456546904231,0.0515701042355542
"REL",0.235172688904531,0.235172688904531,0.438311707583691,0.438311707583691,0.733498958243382,0.733498958243382,0.864056248231981,0.864056248231981,0.932358329243857,0.932358329243857,0.789843777294595
"CPSF2",0.517923093862462,0.517923093862462,0.436912952061008,0.436912952061008,0.340283150182686,0.340283150182686,0.26416669465679,0.26416669465679,0.198036783805706,0.198036783805706,0.327877378893901
"MYL6",0.00347027453634075,0.00347027453634075,0.0019994802031863,0.0019994802031863,0.00787414195273062,0.00787414195273062,0.021866663361649,0.021866663361649,0.0235344131230062,0.0235344131230062,0.00498305301810076
"SNRPF",0.74522120320389,0.74522120320389,0.552440636019843,0.552440636019843,0.141529902144747,0.141529902144747,0.025982588339627,0.025982588339627,0.00994858515500152,0.00994858515500152,0.0350910722043176
